dishwasher,disposal,kitchen,kitchen_2,light,microwave,refrigerator,stove,washer_dryer
0.0625,0.0,14.0,1.0,8.0,4.0,6.0,1.0,2.75
0.0625,0.0,14.0,1.0,8.0,4.0,6.0625,1.0,3.0
0.0,0.0,14.0,1.0,8.0,4.0,6.0,1.0,2.8125
0.0,0.0,14.0625,1.0,8.0,4.0,6.0,0.9375,3.0
0.0,0.0,14.0625,1.0,8.0,4.0,6.0,0.875,3.0
0.0625,0.0,14.25,1.0,8.0,4.0,6.0,1.0,3.0
0.125,0.0,14.0,1.0,8.0,4.0,6.0,0.9375,3.0
0.0625,0.0,14.0625,1.0,8.0,4.0,6.0625,1.0,2.9375
0.0,0.0,13.9375,1.0,8.0625,4.125,18.125,0.8125,2.875
0.0625,0.0,13.0,1.0,8.9375,4.875,183.125,0.0625,3.0
0.0625,0.0,13.0,1.0,8.8125,4.5625,171.3125,0.0625,2.625
0.0,0.0,13.0,1.0,8.9375,4.75,167.75,0.0,2.3125
0.0,0.0,13.0,1.0,8.5625,4.6875,167.0625,0.0,2.0
0.0625,0.0,13.0,1.0,8.8125,4.625,166.625,0.0,2.1875
0.0,0.0,13.0,1.0,8.933333333333334,4.733333333333333,165.66666666666666,0.0,2.2
0.0,0.0,13.0,1.0,8.75,4.5,165.0625,0.0,2.0
0.0,0.0,13.0,1.0,9.0,4.6875,164.6875,0.0,2.25
0.0,0.0,13.0,1.0,8.6875,4.4375,163.5,0.0,2.25
0.0,0.0,13.0,1.0,8.8125,4.625,162.8125,0.125,2.0625
0.0625,0.0,13.0,1.0,8.9375,4.625,161.625,0.0,2.3125
0.0,0.0,13.0,1.0,8.625,4.625,161.6875,0.375,2.0
0.125,0.0,13.0,1.0,8.5625,4.5625,161.0625,0.0625,2.1875
0.0625,0.0,13.0,1.0,8.875,4.4375,160.3125,0.0,2.0
0.0,0.0,13.0,1.0,8.6,4.4,160.33333333333334,0.13333333333333333,2.1333333333333333
0.0625,0.0,13.0,1.0,8.6875,4.6875,160.25,0.125,2.375
0.0,0.0,13.0,1.0,8.625,4.625,159.4375,0.125,2.1875
0.0,0.0,13.0,1.0,8.625,4.625,158.5,0.0625,2.1875
0.0625,0.0,13.0,1.0,8.6875,4.8125,157.75,0.0625,2.0
0.0,0.0,13.0,1.0,8.875,4.8125,157.4375,0.4375,2.0625
0.0,0.0,13.0625,1.0,8.8125,4.75,156.875,0.0625,2.0
0.0,0.0,13.0,1.0,8.8,4.666666666666667,156.6,0.26666666666666666,2.0
0.0625,0.0,13.0,1.0,8.6875,4.625,156.375,0.125,2.3125
0.0,0.0,13.0,1.0,8.5625,4.5625,156.4375,0.125,2.0625
0.0,0.0,13.0,1.0,8.75,4.5625,155.75,0.0,2.1875
0.0,0.0,13.25,1.0,8.375,4.3125,118.0625,0.25,2.1875
0.0625,0.0,14.0,1.0,8.0,4.0,6.0,0.875,2.3125
0.125,0.0,14.0,1.0,8.0,4.0,6.0625,0.9375,2.5
0.0,0.0,14.0,1.0,8.0,4.0,6.0,1.0,2.375
0.0,0.0,14.0,1.0,8.0,4.0,6.0,0.9333333333333333,2.533333333333333
0.0625,0.0,14.0,1.0,8.0,4.0,6.0,1.0,2.0
0.125,0.0,14.0625,1.0,8.0,4.0,6.0,1.0,2.125
0.0,0.0,14.0,1.0,8.0,4.0,6.0,0.875,2.5
0.0625,0.0,14.0,1.0,8.0,4.0,6.0,0.875,2.0625
0.0,0.0,14.0,1.0,8.0,4.0,6.0,1.0,2.0
0.125,0.0,14.0625,1.0,8.0,4.0,6.0,1.0,2.125
0.125,0.0,14.0,1.0,8.0,4.0,6.0,0.9375,2.3125
0.125,0.0,14.0,1.0,8.0,4.0,6.0,1.0,2.5625
0.3125,0.0,14.0,1.0,132.5625,4.875,6.0,0.0,2.5
0.125,0.0,14.0,1.0,145.0,4.9375,6.0,0.0,2.4375
0.6666666666666666,0.0,14.0,1.0,154.93333333333334,5.0,6.0,0.0,2.933333333333333
0.4375,0.0,14.0,1.0,157.3125,5.0,6.0,0.0,2.9375
0.5,0.0,14.0,1.0,156.375,5.0,6.0,0.0,2.3125
0.5,0.0,14.0,1.0,154.0,5.0,6.0,0.0,2.6875
0.1875,0.0,14.0,1.0,152.0,5.0,6.0,0.0,2.375
0.3125,0.0,14.0,1.0,152.25,4.875,6.0,0.0,2.375
0.25,0.0,14.0,1.0,153.0625,5.0,6.0,0.0,3.1875
0.1875,0.0,14.0,1.0,35.375,4.1875,6.0,0.75,2.4375
0.0625,0.0,14.0,1.0,8.0,4.0,6.0625,0.9375,2.125
0.0,0.0,14.066666666666666,1.0,8.0,4.0,6.0,1.0,2.066666666666667
0.0,0.0,14.0,1.0,8.0,4.0,6.0,1.0,2.375
0.0,0.0,14.0,1.0,8.0,4.0,6.0625,1.0,2.4375
0.0625,0.0,14.0,1.0,8.0,4.0,6.0625,1.0,2.0
0.0,0.0,14.0,1.0,8.0,4.0,6.0,1.0,2.0625
0.0,0.0,14.0,1.0,8.0,4.0,6.0,0.9375,2.0625
0.0,0.0,13.125,1.0,8.6875,4.75,150.6875,0.1875,2.0625
0.0625,0.0,13.0,1.0,8.6875,4.5625,172.5,0.1875,2.1875
0.0625,0.0,13.0,1.0,8.875,4.625,167.5625,0.9375,2.125
0.0,0.0,13.0,1.0,8.8125,4.625,165.4375,0.5,2.0625
0.0625,0.0,13.0,1.0,8.875,4.625,165.0625,0.5625,2.125
0.0625,0.0,13.0,1.0,8.6875,4.8125,164.125,0.25,2.0
0.0,0.0,13.0,1.6875,18.8125,4.875,163.9375,0.125,2.0625
0.0625,0.0,13.0,3.0,24.125,4.9375,171.6875,0.0625,2.0
0.0,0.0,13.0,2.6875,24.125,4.8125,166.75,0.0,2.0
0.0625,0.0,13.0,2.8125,24.1875,4.8125,165.625,0.0,2.0
0.0,0.0,13.0,2.7333333333333334,24.666666666666668,4.933333333333334,171.46666666666667,0.0,2.0
0.0,0.0,13.0,2.6470588235294117,23.470588235294116,4.823529411764706,165.1764705882353,0.0,2.0
0.0,0.0,13.0,2.7333333333333334,20.0,4.533333333333333,163.06666666666666,0.26666666666666666,2.0
0.0625,0.0,13.0,2.75,20.0,4.75,162.125,0.0,2.0625
0.0625,0.0,13.0,2.75,20.0,4.8125,161.875,0.1875,2.0
0.0625,0.0,13.0,2.6875,20.0625,5.0,161.0,0.1875,2.0625
0.0,0.0,13.0,2.875,20.0,4.5625,160.5,0.1875,2.0
0.125,0.0,13.0,2.8125,20.0,4.625,159.3125,0.1875,2.3125
0.125,0.0,13.0,2.4375,20.0,4.9375,159.9375,0.25,2.0625
0.0625,0.0,13.0,2.6875,20.0,4.8125,159.5,0.1875,2.0
0.0,0.0,13.0,2.4,20.0,4.666666666666667,158.66666666666666,0.13333333333333333,2.0
0.0,0.0,13.0,2.8125,20.0,4.9375,158.9375,0.0625,2.125
0.0,0.0,13.0,2.625,20.0,4.8125,158.75,0.375,2.125
0.0,0.0,13.0,2.5625,20.0,4.6875,158.25,0.1875,2.0
0.0,0.0,13.0,2.75,20.0,4.875,157.625,0.375,2.125
0.0625,0.0,13.0,2.5625,20.0,4.625,156.8125,0.125,2.0625
0.0,0.0,13.0,2.875,20.0,4.9375,156.9375,0.375,2.125
0.0,0.0,13.0,2.8125,20.0,4.8125,156.8125,0.125,2.0625
0.125,0.0,13.0625,2.6875,20.0,4.8125,156.0625,0.1875,2.0
0.0,0.0,13.0,2.6875,20.0,4.75,156.0,0.0625,2.0
0.0,0.0,13.066666666666666,2.533333333333333,20.0,4.733333333333333,155.73333333333332,0.13333333333333333,2.0
0.0,0.0,13.4375,2.4375,19.75,4.4375,90.6875,0.4375,2.0625
0.0625,0.0,14.125,2.125,19.1875,4.0625,6.0,0.9375,1.9375
0.0625,0.0,14.0,2.25,19.0,4.0,6.0,0.875,1.875
0.0,0.0,14.0,2.25,19.1875,4.125,6.0,0.9375,2.0
0.0,0.0,14.0,2.25,19.1875,4.0625,6.0,0.9375,2.0
0.0625,0.0,14.0,2.25,19.1875,4.0625,6.0625,0.9375,2.0
0.125,0.0,14.0,2.375,19.1875,4.0625,6.0,0.75,1.9375
0.0625,0.0,14.0,2.5625,19.0625,4.0,6.0625,0.8125,2.0
0.0,0.0,14.0625,2.375,19.125,4.0,6.0,0.875,2.0
0.0625,0.0,14.0,2.5,19.3125,4.0,6.0,0.9375,2.0
0.0625,0.0,14.0,2.4375,19.4375,4.0,6.0,0.875,2.125
0.0,0.0,14.066666666666666,2.3333333333333335,19.466666666666665,4.0,6.0,0.9333333333333333,2.066666666666667
0.0,0.0,14.0,2.3529411764705883,19.058823529411764,4.0,6.0,0.8235294117647058,2.0588235294117645
0.0,0.0,14.0,2.3333333333333335,19.066666666666666,4.066666666666666,6.0,0.9333333333333333,2.0
0.0625,0.0,14.0625,2.5,19.0,4.0,6.0,1.0,2.0
0.0,0.0,14.0,2.5625,19.0,4.0,6.0625,1.0,2.125
0.0,0.0,14.0,2.3125,19.0,4.0625,6.0,0.9375,2.0
0.0625,0.0,14.0,2.5,19.0,4.0,6.0,0.875,2.0
0.0,0.0,14.0625,2.25,19.0,4.0625,6.0,1.0,2.25
0.0,0.0,14.0625,2.3125,19.0,4.0,6.0,0.8125,2.125
0.13333333333333333,0.0,14.066666666666666,2.2,19.0,4.0,6.0,1.0,2.2
0.0625,0.0,14.125,2.5,19.0,4.0625,6.0,1.0,2.625
0.1875,0.0,14.0625,2.4375,19.0,4.0,6.0625,1.0,2.5
0.0625,0.0,14.0,2.125,19.0,4.125,6.0,1.0,2.25
0.0,0.0,14.0,2.4375,19.0,4.0,6.0,1.0,2.25
0.0625,0.0,14.0,2.375,19.0,4.0,6.0,0.9375,2.1875
0.0625,0.0,14.0,2.375,19.0,4.0,6.0,0.875,2.0625
0.0,0.0,14.0,2.4375,19.0,4.0,6.0,0.9375,2.0625
0.0,0.0,14.0,2.4375,19.0,4.0625,6.0,0.9375,2.125
0.0,0.0,14.0,2.4,19.0,4.066666666666666,6.0,1.0,2.1333333333333333
0.0,0.0,12.5625,2.5625,20.3125,5.1875,209.5,0.375,2.0
0.0,0.0,13.0,2.75,19.75,4.9375,172.0625,0.1875,2.0
0.0625,0.0,13.0,2.6875,20.0,4.8125,168.1875,0.375,2.25
0.0625,0.0,13.0,2.75,19.9375,4.875,166.75,0.4375,2.125
0.0,0.0,13.0,2.875,19.9375,5.0,165.9375,0.25,2.5
0.0625,0.0,13.0,2.6875,19.8125,4.875,164.9375,0.0,2.6875
0.125,0.0,13.0,2.8125,19.8125,4.6875,164.3125,0.0,2.6875
0.0,0.0,13.0,2.8125,19.5,4.9375,163.8125,0.0,2.5625
0.0625,0.0,13.0,2.8125,19.8125,4.875,163.4375,0.0,3.0
0.06666666666666667,0.0,13.0,2.6666666666666665,19.6,4.933333333333334,162.26666666666668,0.0,2.7333333333333334
0.0625,0.0,13.0,2.8125,19.6875,4.8125,161.875,0.0,3.0
0.0,0.0,13.0625,2.8125,19.8125,4.875,161.625,0.0625,2.625
0.0625,0.0,13.0,2.8125,19.875,4.9375,160.625,0.0,2.75
0.125,0.0,13.0,2.625,19.8125,4.875,160.375,0.0,2.3125
0.0625,0.0,13.0,2.75,19.8125,4.8125,159.75,0.0625,2.875
0.0625,0.0,13.0,2.9375,19.8125,4.75,159.25,0.1875,2.875
0.0625,0.0,13.0,2.6875,19.625,4.9375,158.8125,0.1875,2.8125
0.0,0.0,13.0625,2.75,19.9375,4.625,157.6875,0.125,2.9375
0.0625,0.0,13.0,2.75,19.9375,4.6875,157.8125,0.1875,3.0
0.0625,0.0,13.0,2.8125,20.0,5.0,157.9375,0.375,3.0
0.13333333333333333,0.0,13.0,2.8666666666666667,20.0,4.8,157.4,0.06666666666666667,2.933333333333333
0.125,0.0,13.0625,2.8125,20.0,4.75,156.9375,0.1875,3.0
0.1875,0.0,13.0625,2.8125,20.0,4.75,156.75,0.3125,2.9375
0.0625,0.0,13.0,2.8125,20.0,4.625,156.3125,0.5,2.9375
0.0,0.0,13.0,3.0,19.9375,4.8125,156.4375,0.1875,3.0
0.0,0.0,13.3125,2.5625,19.625,4.625,109.5,0.3125,3.0
0.0,0.0,14.0,2.5,19.0,4.125,6.0,0.875,3.0
0.06666666666666667,0.0,14.0,2.6666666666666665,19.0,4.066666666666666,6.0,0.9333333333333333,3.0
0.0625,0.0,14.0625,2.6875,19.0,4.0,6.0,1.0,3.125
0.0625,0.0,14.0,2.8125,19.0,4.0,6.0,0.9375,3.0
0.0625,0.0,14.0,2.4375,19.0,4.0,6.0,0.875,3.0
0.0,0.0,14.0,2.6875,19.0,4.0,6.0,0.9375,3.0
0.0625,0.0,14.0,2.3125,19.0,4.0625,6.0,1.0,3.1875
0.1875,0.0,14.0,2.6875,19.0,4.0,6.0,1.0,3.25
0.0,0.0,14.0,2.3125,19.0,4.0625,6.0,1.0,3.125
0.06666666666666667,0.0,14.0,2.6,19.0,4.0,6.0,0.8666666666666667,3.2
0.0,0.0,14.0,2.5,19.0,4.0,6.0,0.625,3.125
0.125,0.0,14.0,2.375,19.0,4.0625,6.0625,1.0,3.3125
0.0,0.0,14.0,2.375,19.0,4.0,6.0,1.0,3.0
0.0,0.0,14.0,2.5625,19.0,4.0,6.0,0.875,3.0
0.0,0.0,14.0,2.375,19.0,4.0,6.0,1.0,2.875
0.0,0.0,14.0,2.625,19.0,4.0625,6.0,0.875,2.625
0.0,0.0,14.0,2.5625,19.0,4.0,6.0,0.875,2.625
0.0,0.0,14.0,2.4,19.0,4.0,6.0,1.0,2.466666666666667
0.0,0.0,14.0,2.3125,19.0,4.0,6.0,1.0,2.5
0.0,0.0,14.0,2.5,19.0,4.0,6.0,0.75,2.0625
0.0,0.0,14.0,2.3125,19.0,4.0,6.0,0.9375,2.1875
0.0,0.0,14.0,2.375,19.0,4.125,6.0,0.8125,1.8125
0.0,0.0,14.0,2.375,19.0,4.0625,6.0,1.0,1.875
0.0,0.0,14.0,2.5,19.0,4.0625,6.0,0.875,2.125
0.0,0.0,14.0,2.4375,19.0,4.0625,6.0,1.0,2.5
0.0625,0.0,14.0,2.375,19.0,4.0,6.0625,0.9375,2.5
0.0,0.0,14.0,2.625,19.0,4.0625,6.0,0.875,2.75
0.0,0.0,14.0,2.8666666666666667,19.0,4.0,6.0,1.0,3.0
0.0,0.0,14.0625,2.375,19.0,4.0,6.0,1.0,2.6875
0.0,0.0,13.375,2.75,19.5,4.5,118.25,0.375,2.5625
0.0,0.0,13.0,2.4375,19.25,4.875,178.0625,0.1875,2.0625
0.0625,0.0,13.0,2.875,19.125,4.9375,170.9375,0.0625,2.0625
0.0,0.0,13.0,2.5625,19.5,4.9375,168.9375,0.25,2.0
0.0,0.0,13.0,2.625,19.5625,4.75,168.0625,0.0,2.1875
0.0,0.0,13.0,2.5625,19.625,4.9375,167.625,0.0625,2.0625
0.0,0.0,13.0,2.5,19.375,4.75,166.9375,0.125,2.0
0.0,0.0,13.0,2.75,19.4375,5.0,166.1875,0.0625,2.1875
0.0625,0.0,13.0,2.625,19.625,4.8125,165.6875,0.5,2.25
0.0,0.0,13.0,2.0625,19.5,4.75,164.4375,0.0,2.0
0.0,0.0,13.0,1.0,19.1875,4.75,164.1875,0.0,2.1875
0.0625,0.0,13.0,1.0,19.5625,4.8125,169.3125,0.0,2.4375
0.0,0.0,13.0,1.0,19.75,4.8125,162.875,0.0,2.1875
0.0,0.0,13.0,1.0,19.8,4.933333333333334,163.26666666666668,0.0,2.6
0.0,0.0,13.0,1.0,19.8125,5.0,166.4375,0.0,2.1875
0.0625,0.0,13.0,1.0,19.3125,5.0,167.25,0.0,2.25
0.0625,0.0,13.0,1.0,19.625,5.0,164.625,0.0,2.5625
0.125,0.0,13.0,1.0,9.9375,4.8125,164.0625,0.0,2.9375
0.0,0.0,13.0,1.0,8.5625,4.75,163.25,0.1875,2.75
0.0,0.0,13.0,1.0,8.4375,4.6875,162.0,0.0625,2.75
0.0625,0.0,13.0,1.0,8.75,4.875,161.5625,0.125,2.6875
0.0,0.0,13.0,1.0,8.6875,4.6875,160.1875,0.125,2.875
0.0,0.0,13.0,1.0,8.5,4.5625,159.25,0.25,3.1875
0.0,0.0,13.0,1.0,8.8,4.533333333333333,159.33333333333334,0.3333333333333333,3.4
0.0,0.0,13.0,1.0,8.5,4.625,158.3125,0.4375,3.4375
0.0,0.0,13.0625,1.0,8.4375,4.75,157.9375,0.1875,3.5
0.0,0.0,13.0625,1.0,8.6875,4.5,158.0,0.0625,3.3125
0.0625,0.0,13.0,1.0,8.5,4.75,157.625,0.625,3.25
0.0,0.0,13.0,1.0,8.8125,4.75,157.0,0.4375,2.9375
0.0625,0.0,13.0,1.0,8.6875,4.625,156.75,0.3125,2.9375
0.0625,0.0,13.0,1.0,8.625,4.5,155.875,0.125,2.8125
0.0,0.0,13.0625,1.0,8.75,4.625,155.875,0.3125,2.8125
0.0,0.0,13.533333333333333,1.0,8.266666666666667,4.333333333333333,85.86666666666666,0.9333333333333333,2.933333333333333
0.0625,0.0,14.0,1.0,8.0,4.0,6.0625,1.0,2.75
0.0,0.0,14.0,1.0,8.0,4.0625,6.0625,1.0,3.0
0.0,0.0,14.0,1.0,8.0,4.0,6.0,0.875,3.0625
0.0,0.0,14.0,1.0,8.0,4.0,6.0,1.0,3.375
0.0,0.0,14.0,1.0,8.0,4.125,6.0625,1.0,3.25
0.0,0.0,14.0625,1.0,8.0,4.0,6.0,1.0,3.375
0.125,0.0,14.0,1.0,8.0,4.0,6.0,1.0,3.0
0.0,0.0,14.0,1.0,8.0,4.0,6.0625,1.0,3.0
0.0625,0.0,14.0,1.0,8.0,4.0625,6.0625,0.9375,2.9375
0.0,0.0,14.0,1.0,8.0,4.0625,6.125,1.0,3.0
0.0,0.0,14.0,1.0,8.0,4.0,6.0,1.0,3.0
0.0625,0.0,14.0,1.0,8.0,4.0,6.0625,1.0,3.0625
0.0,0.0,14.0,1.0,8.0,4.0,6.0,1.0,3.0
0.0625,0.0,14.0,1.0,8.0,4.0,6.0,0.9375,2.9375
0.0,0.0,14.0625,1.0,7.9375,4.0,6.0,0.9375,3.0
0.0,0.0,14.0,1.0,8.0,4.0,6.0625,1.0,2.875
0.0,0.0,14.0625,1.0,8.0,4.0625,6.1875,1.0,3.0
0.0,0.0,14.0625,1.0,8.0,4.0,6.0,1.0,2.5625
0.0,0.0,14.0,1.0,8.0,4.0,6.0,0.9375,2.625
0.0,0.0,14.0,1.0,8.0,4.0,6.0,1.0,2.875
0.0,0.0,14.0,1.0,8.0,4.0,6.0,1.0,2.6
0.0,0.0,14.0,1.0,8.0,4.0,6.0,1.0,2.6875
0.0,0.0,14.0625,1.0,8.0,4.0625,6.1875,1.0,2.625
0.0,0.0,14.0,1.0,8.0,4.0,6.0,1.0,2.3125
0.0,0.0,14.0,1.0,7.9375,4.0625,6.0,0.9375,2.3125
0.0625,0.0,13.625,1.0,8.375,4.5,83.5,0.625,2.0625
0.0,0.0,13.0,1.0,8.875,4.875,178.9375,0.625,2.1875
0.0,0.0,13.0,1.0,8.733333333333333,4.933333333333334,169.93333333333334,0.06666666666666667,2.1333333333333333
0.0,0.0,13.0,1.0,8.8125,4.9375,167.5625,0.0625,2.25
0.0,0.0,13.0,1.0,8.75,4.8125,166.8125,0.0625,2.25
0.0,0.0,13.0,1.0,8.6875,4.875,166.1875,0.375,2.0625
0.0,0.0,13.0,1.0,8.75,4.875,165.375,0.125,2.0625
0.0,0.0,13.0,1.0,8.9375,5.0,165.0,0.0,2.0625
0.0,0.0,13.0625,1.0,8.9375,5.0,164.4375,0.25,2.0625
0.0625,0.0,13.0,1.0,8.9375,4.9375,163.1875,0.1875,2.3125
0.0,0.0,13.0625,1.0,8.6875,4.875,162.75,0.0625,2.5
0.0,0.0,13.0625,1.0,8.9375,4.875,161.8125,0.1875,2.4375
0.0,0.0,13.125,1.0,8.9375,4.6875,161.375,0.0625,2.6875
0.0,0.0,13.125,1.0,8.875,4.75,161.0625,0.0,2.6875
0.125,0.0,13.125,1.0,8.5625,4.75,161.25,0.0625,2.5625
0.0,0.0,13.125,1.0,8.875,4.875,161.0,0.0625,2.375
0.0625,0.0,13.125,1.0,9.0,4.9375,160.1875,0.0,2.5625
0.0625,0.0,13.1875,1.0,8.875,4.875,159.9375,0.0,2.6875
0.0,0.0,13.0,1.0625,8.8125,4.8125,159.4375,0.0,2.875
0.125,0.0,13.0,1.0,8.6875,4.75,158.8125,0.0,2.75
0.0625,0.0,13.0,1.0,8.875,4.8125,159.0,0.0,2.875
0.13333333333333333,0.0,13.0,1.0,8.6,4.733333333333333,158.93333333333334,0.0,2.933333333333333
0.0625,0.0,13.0,1.0,9.0,4.9375,158.6875,0.1875,2.9375
0.0,0.0,13.0,1.0,8.8125,4.75,158.0625,0.0,2.9375
0.125,0.0,13.0,1.0,8.75,4.6875,156.8125,0.0,2.9375
0.0,0.0,13.1875,1.0,8.625,4.625,128.625,0.1875,2.875
0.0,0.0,14.0,1.0,8.0,4.0,6.0625,0.9375,2.875
0.0,0.0,14.0,1.0,8.0,4.0,6.0625,0.875,2.75
0.125,0.0,14.0,1.0,8.0,4.0,6.1875,1.0,2.4375
0.0625,0.0,14.0,1.0,8.0,4.0625,6.0,1.0,2.9375
0.0,0.0,14.0,1.0,8.0,4.0,6.0,1.0,2.8666666666666667
0.0,0.0,14.0,1.0,8.0,4.0,6.0,0.9375,2.75
0.0,0.0,14.0,1.0,8.0,4.0,6.0,1.0,2.8125
0.125,0.0,14.0,1.0,8.0,4.0,6.25,0.9375,2.8125
0.0,0.0,14.0,1.0,8.0,4.0,6.125,1.0,2.5
0.0625,0.0,14.1875,1.0,8.0,4.0,6.0625,1.0,2.25
0.0,0.0,14.0,1.0,8.0,4.0,6.0625,0.8125,2.4375
0.0,0.0,14.1875,1.0,8.0,4.0,6.0,1.0,2.4375
0.125,0.0,14.1875,1.0,8.0,4.0,6.125,1.0,2.0625
0.06666666666666667,0.0,14.266666666666667,1.0,8.0,4.0,6.0,1.0,2.1333333333333333
0.0625,0.0,14.3125,1.0,8.0,4.0,6.125,1.0,2.125
0.125,0.0,14.0,1.0,8.0,4.0625,6.1875,0.9375,2.3125
0.0,0.0,14.1875,1.0,8.0,4.0,6.0,1.0,2.375
0.0,0.0,14.375,1.0,8.0,4.0,6.0625,1.0,2.25
0.125,0.0,14.1875,1.0,8.0,4.0625,6.1875,1.0,2.0625
0.0,0.0,14.2,1.0,8.0,4.0,6.0,0.9333333333333333,2.066666666666667
0.0,0.0,14.3125,1.0,8.0,4.0,6.0,0.9375,2.0
0.0,0.0,14.25,1.0,8.0,4.0,6.125,0.9375,2.0625
0.0625,0.0,14.0625,1.0,8.0,4.0,6.0,1.0,2.25
0.0,0.0,14.0625,1.0,8.0,4.0,6.0,1.0,2.25
0.0,0.0,14.125,1.0,8.0,4.0,6.0,1.0,2.25
0.0,0.0,14.3125,1.0,8.0,4.0,6.0625,1.0,2.1875
0.0625,0.0,14.125,1.0,8.0,4.0625,6.0,0.9375,2.125
0.0,0.0,14.0625,1.0,8.1875,4.125,39.5,0.8125,2.0625
0.0,0.0,13.0,1.0,8.9375,4.9375,182.0625,0.0625,2.4375
0.0,0.0,13.0625,1.0,8.875,4.875,171.5,0.1875,1.875
0.25,0.0,12.9375,1.0,8.875,4.875,168.1875,0.0,4.4375
0.2,0.0,13.333333333333334,1.0,8.8,5.0,167.8,0.13333333333333333,3.533333333333333
0.1875,0.0,13.625,1.0,8.875,4.8125,167.25,0.0625,2.1875
0.0625,0.0,13.625,1.0,8.8125,4.6875,165.625,0.0625,2.0
0.125,0.0,13.5625,1.0,8.8125,4.8125,165.25,0.125,1.5
0.0625,0.0,13.6875,1.0,8.875,4.75,164.0625,0.125,1.625
0.0625,0.0,13.9375,1.0,8.9375,4.8125,163.1875,0.4375,1.625
0.125,0.0,13.8125,1.0,8.9375,4.875,162.75,0.1875,1.3125
0.0625,0.0,14.0,1.0,9.0,4.75,162.25,0.375,2.0625
0.125,0.0,13.875,1.0,8.875,4.9375,161.9375,0.5,2.125
0.25,0.0,13.875,1.0,8.75,4.9375,161.375,0.375,2.125
0.06666666666666667,0.0,13.933333333333334,1.0,8.933333333333334,4.933333333333334,161.26666666666668,0.4666666666666667,2.4
0.125,0.0,13.75,1.0,8.875,4.75,160.6875,0.625,2.625
0.0625,0.0,13.625,1.0,8.875,4.6875,159.875,0.4375,2.5
0.125,0.0,13.8125,1.0,8.9375,4.8125,160.0,0.375,2.6875
0.125,0.0,13.5625,1.0,8.9375,4.6875,159.6875,0.1875,2.5625
0.0625,0.0,13.875,1.0,8.8125,4.8125,159.1875,0.1875,2.75
0.25,0.0,13.6875,1.0,8.875,4.75,159.375,0.0625,2.875
0.0625,0.0,13.875,1.0,8.9375,4.875,158.9375,0.3125,2.625
0.0625,0.0,13.6875,1.0,8.8125,4.9375,158.75,0.25,2.4375
0.125,0.0,13.75,1.0,8.875,4.75,158.375,0.0625,2.1875
0.25,0.0,14.0,1.0,8.75,4.9375,157.8125,0.125,3.4375
0.0625,0.0,14.4375,1.0,8.375,4.375,63.3125,0.6875,2.75
0.1875,0.0,14.9375,1.0,8.0,4.0625,6.0625,0.9375,3.0625
0.3125,0.0,14.9375,1.0,8.0,4.0625,6.125,1.0,3.0625
0.125,0.0,15.0,1.0,8.0,4.0,6.0625,1.0,2.875
0.0625,0.0,14.8125,1.0,8.0,4.0,6.0625,0.9375,3.0
0.25,0.0,15.0,1.0,8.0,4.0,6.0625,0.9375,2.75
0.1875,0.0,14.8125,1.0,8.0,4.0,6.125,1.0,2.875
0.2,0.0,14.866666666666667,1.0,8.0,4.0,6.066666666666666,1.0,2.933333333333333
0.125,0.0,15.0,1.0,8.0,4.0625,6.25,1.0,2.9375
0.25,0.0,15.0,1.0,8.0,4.125,6.0625,1.0,2.875
0.1875,0.0,15.0,1.0,8.0,4.0,6.1875,1.0,3.1875
0.25,0.0,14.9375,1.0,8.0,4.125,6.125,1.0,2.6875
0.125,0.0,15.0,1.0,8.0,4.0,6.0625,1.0,2.6875
0.125,0.0,15.0,1.0,8.0,4.0625,6.1875,1.0,2.875
0.1875,0.0,15.0,1.0,8.0,4.0,6.1875,1.0,2.625
0.2,0.0,14.866666666666667,1.0,8.0,4.066666666666666,6.133333333333334,0.8666666666666667,2.7333333333333334
0.125,0.0,14.5,1.0,8.0,4.0,6.25,0.9375,2.125
0.125,0.0,14.5,1.0,8.0,4.0,6.375,1.0,2.5
0.0625,0.0,14.6875,1.0,8.0,4.0,6.125,1.0,2.375
0.125,0.0,14.6875,1.0,8.0,4.0,6.0625,1.0,2.0
0.0,0.0,14.4375,1.0,8.0,4.0625,6.3125,1.0,2.5625
0.0625,0.0,14.625,1.0,8.0,4.0,6.125,1.0,2.75
0.0625,0.0,14.5625,1.0,8.0,4.125,6.25,1.0625,2.5625
0.0,0.0,14.533333333333333,1.0666666666666667,8.0,4.066666666666666,6.2,1.0,2.466666666666667
0.0625,0.0,14.75,1.0,8.0,4.0625,6.0625,1.0,2.3125
0.0625,0.0,14.75,1.0,8.0,4.0,6.0625,1.0,2.25
0.0,0.0,14.6875,1.0,8.0,4.0,6.1875,1.0,2.375
0.0625,0.0,14.6875,1.0,8.0,4.125,6.125,1.0,2.125
0.125,0.0,14.8125,1.0,8.0,4.0625,6.3125,1.0,2.25
0.0,0.0,13.066666666666666,1.0,9.0,4.933333333333334,182.8,0.4666666666666667,2.4
0.0625,0.0,13.25,1.0,8.9375,5.0,173.875,0.4375,2.1875
0.0625,0.0,13.3125,1.0,9.0,4.9375,169.8125,0.125,2.375
0.0625,0.0,13.1875,1.0,9.0,5.0,168.3125,0.5,2.125
0.0,0.0,13.25,1.0,8.9375,4.9375,167.6875,0.3125,2.3125
